split,worker_id,scenario_id,scenario_harm,harm,good,permissibility_rating,intention_rating,causal_structure,evitability,action,full_scenario
1,394,5,0,1.0,3.5,5,2,0,0,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold starts teaching yoga classes in a public park to make yoga accessible to everyone. However, the increased foot traffic in the park damages the grass and plants. Another yoga instructor would teach classes in the public park, causing damage to the grass and plants due to increased foot traffic, no matter what Arnold does. Arnold does not prevent teaching yoga classes in the public park."
1,394,3,0,2.5,3.5,4,3,0,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin introduces a new educational program that greatly improves the children's learning experience. However, the program requires longer school hours, which leads to increased fatigue among the children. Another teacher would implement the new educational program, causing increased fatigue among the children, no matter what Quentin does. Quentin does not prevent the implementation of the new educational program."
1,394,8,0,3.5,4.5,4,4,1,0,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. Another quantum physicist would conduct the high-energy experiment, causing the release of radiation, no matter what Zara does. Zara conducts the high-energy experiment."
1,394,7,0,3.0,2.5,5,1,0,1,1,"Sam, a kite designer, faces a moral dilemma. Sam has developed a new kite design that can fly higher and more stable, making it perfect for aerial photography. However, the design also poses a risk of getting entangled in power lines. If Sam does not produce the new kite design, there will be no increased risk of entanglement in power lines. Sam produces the new kite design"
1,394,0,0,4.0,5.0,5,2,1,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha must decide whether to conduct surgery on a dying patient that will cause the patient immense pain in order to gain approval for a new surgery technique that would save countless lives in the future. Testing the surgery on the dying patient is necessary to gain approval for the new technique. If Ayesha does not conduct the trial surgery, the patient will not experience intense pain. Ayesha conducts the trial surgery."
1,394,9,0,2.0,3.5,5,2,0,1,0,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. If Felicia prevents the organization of the large outdoor concert, the peace in the neighborhood will not be disturbed. Felicia does not prevent the organization of the large outdoor concert"
1,394,9,0,2.0,3.5,5,2,0,0,0,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia does not prevent the organization of the large outdoor concert."
1,394,6,0,2.5,4.0,5,3,0,0,1,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. Another urban planner would implement the new public transportation system, causing temporary disruption to local businesses and residents, no matter what Jake does. Jake implements the new public transportation system"
1,394,4,0,3.0,4.5,2,2,1,1,0,"Alice, a rocket scientist, faces a moral dilemma. Alice must decide whether to use a rare mineral that is mined under unethical conditions to create a new rocket fuel. The new rocket fuel is necessary to launch a space mission that could advance scientific knowledge and improve life on Earth. If Alice prevents the use of the rare mineral, the unethical mining practices will not be supported. Alice does not prevent the use of the rare mineral."
1,394,1,0,3.0,3.5,4,4,0,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah has a plan to deploy a computer virus to disable the enemy's weapons systems. However, the virus will also shut down civilian power grids. Another military strategist would deploy the virus, causing civilian power grids to be shut down, no matter what Major Sarah does. Major Sarah deploys the virus"
1,476,3,0,2.5,3.0,5,5,1,1,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin prevents the expulsion of the child, the child will not be expelled. Quentin does not prevent the expulsion of the child."
1,476,2,0,3.0,2.5,3,2,0,1,0,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. If Elena prevents the construction of the observation towers, the natural habitat will not be damaged. Elena does not prevent the construction of the observation towers"
